utt_id,set_label,true_label,argmax_time_W,frame_position_norm,dac_entropy_at_decisive,dac_truth_prob_at_decisive,whisper_truth_prob_at_decisive,pitch,velocity,source
mallet_acoustic_050-033-075,W+A+,mallet,0.9,0.225,2.0473945140838623,0.1506403386592865,0.9772789478302002,33,75,acoustic
mallet_acoustic_042-057-100,W+A+,mallet,1.72,0.43,1.9245719909667969,0.23355047404766083,0.9775056838989258,57,100,acoustic
mallet_acoustic_017-101-025,W+A+,mallet,0.34,0.085,1.5117524862289429,0.12301654368638992,0.883726954460144,101,25,acoustic
mallet_acoustic_031-093-127,W+A+,mallet,0.22,0.055,2.0537924766540527,0.20768028497695923,0.941062331199646,93,127,acoustic
mallet_acoustic_036-054-025,W+A+,mallet,0.08,0.02,2.0018765926361084,0.06445769965648651,0.9793204665184021,54,25,acoustic
mallet_acoustic_046-094-050,W+A+,mallet,0.24,0.06,2.053039073944092,0.19260571897029877,0.9547886252403259,94,50,acoustic
mallet_acoustic_030-031-050,W+A+,mallet,1.74,0.435,1.976514220237732,0.2117525190114975,0.8700416684150696,31,50,acoustic
mallet_acoustic_036-099-100,W+A+,mallet,0.36,0.09,1.8197447061538696,0.34821823239326477,0.8449820876121521,99,100,acoustic
mallet_acoustic_014-081-025,W+A+,mallet,2.0,0.5,2.227433681488037,0.16974708437919617,0.8695601224899292,81,25,acoustic
mallet_acoustic_043-074-075,W+A+,mallet,0.04,0.01,2.128732681274414,0.0715947300195694,0.9907982349395752,74,75,acoustic
mallet_acoustic_012-067-127,W+A+,mallet,1.16,0.29,1.9805363416671753,0.26975852251052856,0.9461872577667236,67,127,acoustic
mallet_acoustic_005-098-127,W+A+,mallet,0.26,0.065,1.8208485841751099,0.14225555956363678,0.7065180540084839,98,127,acoustic
mallet_acoustic_036-034-100,W+A+,mallet,0.96,0.24,2.067323684692383,0.16463910043239594,0.9580581188201904,34,100,acoustic
mallet_acoustic_049-041-050,W+A+,mallet,0.88,0.22,2.0231778621673584,0.21171467006206512,0.977184534072876,41,50,acoustic
mallet_acoustic_068-114-025,W+A+,mallet,0.54,0.135,1.5493390560150146,0.5418016910552979,0.9543123245239258,114,25,acoustic
mallet_acoustic_003-102-127,W+A+,mallet,1.86,0.465,2.226830005645752,0.1721256524324417,0.900352954864502,102,127,acoustic
mallet_acoustic_028-048-050,W+A+,mallet,0.08,0.02,1.9012610912322998,0.13465656340122223,0.8392475247383118,48,50,acoustic
mallet_acoustic_054-106-025,W+A+,mallet,0.6,0.15,2.047883987426758,0.2860877215862274,0.8418155312538147,106,25,acoustic
mallet_acoustic_020-100-100,W+A+,mallet,0.0,0.0,1.9113106727600098,0.1271480768918991,0.7708276510238647,100,100,acoustic
mallet_acoustic_049-058-050,W+A+,mallet,3.14,0.785,1.9455863237380981,0.24478204548358917,0.9852374196052551,58,50,acoustic
mallet_acoustic_028-053-127,W+A+,mallet,3.56,0.89,2.005816698074341,0.24869203567504883,0.9693833589553833,53,127,acoustic
mallet_acoustic_009-079-127,W+A+,mallet,0.9,0.225,1.978617787361145,0.25754475593566895,0.998519778251648,79,127,acoustic
mallet_acoustic_004-051-127,W+A+,mallet,0.44,0.11,1.8434491157531738,0.1433722823858261,0.9971972107887268,51,127,acoustic
mallet_electronic_007-070-050,W+A+,mallet,0.4,0.1,2.139411211013794,0.19035406410694122,0.9598081111907959,70,50,electronic
mallet_electronic_001-093-075,W+A+,mallet,3.66,0.915,2.230698347091675,0.16612792015075684,0.788678765296936,93,75,electronic
mallet_acoustic_019-047-025,W+A+,mallet,3.72,0.93,2.2308592796325684,0.1659165620803833,0.9300387501716614,47,25,acoustic
mallet_electronic_012-057-025,W+A+,mallet,3.56,0.89,1.9438704252243042,0.28712916374206543,0.9681575298309326,57,25,electronic
mallet_electronic_010-069-050,W+A+,mallet,2.76,0.69,1.8847129344940186,0.362042635679245,0.9746980667114258,69,50,electronic
mallet_acoustic_058-024-100,W+A+,mallet,0.24,0.06,2.023101806640625,0.12609684467315674,0.9145142436027527,24,100,acoustic
mallet_acoustic_068-049-100,W+A+,mallet,1.7,0.425,2.0176432132720947,0.2001660019159317,0.9319358468055725,49,100,acoustic
mallet_acoustic_065-084-050,W+A+,mallet,0.4,0.1,1.7897329330444336,0.12059233337640762,0.9830681085586548,84,50,acoustic
mallet_acoustic_040-090-025,W+A+,mallet,1.62,0.405,1.8062225580215454,0.38178738951683044,0.9701673984527588,90,25,acoustic
mallet_acoustic_022-083-127,W+A+,mallet,2.08,0.52,2.0908071994781494,0.2323227971792221,0.9712040424346924,83,127,acoustic
mallet_electronic_001-035-025,W+A+,mallet,0.86,0.215,2.0911471843719482,0.21868564188480377,0.9442445039749146,35,25,electronic
mallet_acoustic_043-056-025,W+A+,mallet,0.26,0.065,2.0669851303100586,0.07842293381690979,0.9797301292419434,56,25,acoustic
mallet_acoustic_077-091-127,W+A+,mallet,0.2,0.05,2.016185760498047,0.15835916996002197,0.7530913949012756,91,127,acoustic
mallet_acoustic_069-097-025,W+A+,mallet,0.52,0.13,1.9474848508834839,0.2298869788646698,0.8968819379806519,97,25,acoustic
mallet_acoustic_053-095-025,W+A+,mallet,0.84,0.21,2.104611873626709,0.2049262672662735,0.6556226015090942,95,25,acoustic
mallet_acoustic_061-063-050,W+A+,mallet,0.42,0.105,1.4150187969207764,0.08408955484628677,0.9831904768943787,63,50,acoustic
mallet_acoustic_009-095-127,W+A+,mallet,2.86,0.715,2.2183096408843994,0.17687638103961945,0.9615607261657715,95,127,acoustic
mallet_acoustic_039-074-050,W+A+,mallet,0.88,0.22,2.057741641998291,0.24526818096637726,0.9917969703674316,74,50,acoustic
mallet_acoustic_048-108-025,W+A+,mallet,0.88,0.22,2.2256975173950195,0.17177614569664001,0.8167775869369507,108,25,acoustic
mallet_acoustic_000-079-075,W+A+,mallet,0.86,0.215,2.0941989421844482,0.11957959830760956,0.8870630860328674,79,75,acoustic
mallet_acoustic_016-048-075,W+A+,mallet,1.22,0.305,1.9779877662658691,0.26011618971824646,0.8073332905769348,48,75,acoustic
mallet_acoustic_036-073-127,W+A+,mallet,2.12,0.53,2.2265772819519043,0.17050036787986755,0.9876570701599121,73,127,acoustic
mallet_acoustic_065-089-075,W+A+,mallet,0.6,0.15,1.969791293144226,0.2517203688621521,0.9695455431938171,89,75,acoustic
mallet_acoustic_054-054-100,W+A+,mallet,0.04,0.01,1.8224648237228394,0.053155310451984406,0.9775986671447754,54,100,acoustic
mallet_acoustic_041-088-050,W+A+,mallet,0.7,0.175,1.9263712167739868,0.19819208979606628,0.9484474658966064,88,50,acoustic
mallet_acoustic_000-081-050,W+A+,mallet,0.8,0.2,2.0562310218811035,0.18531571328639984,0.9783382415771484,81,50,acoustic
mallet_acoustic_006-075-050,W+A+,mallet,1.28,0.32,2.1408588886260986,0.1964953988790512,0.9780886173248291,75,50,acoustic
mallet_acoustic_018-054-100,W+A+,mallet,0.38,0.095,1.9783129692077637,0.2215583324432373,0.8811199069023132,54,100,acoustic
mallet_acoustic_016-097-025,W+A+,mallet,0.12,0.03,1.9289393424987793,0.07086099684238434,0.8499972820281982,97,25,acoustic
mallet_acoustic_008-041-127,W+A+,mallet,0.9,0.225,1.9985222816467285,0.24434204399585724,0.9935995936393738,41,127,acoustic
mallet_acoustic_009-102-025,W+A+,mallet,0.98,0.245,2.090153932571411,0.20482651889324188,0.9597091674804688,102,25,acoustic
mallet_acoustic_067-057-100,W+A+,mallet,2.06,0.515,2.01241397857666,0.22507023811340332,0.9633015394210815,57,100,acoustic
mallet_acoustic_068-052-127,W+A+,mallet,2.06,0.515,1.867806315422058,0.34272000193595886,0.9029422402381897,52,127,acoustic
mallet_acoustic_016-107-100,W+A+,mallet,0.42,0.105,1.7865535020828247,0.3718103766441345,0.8816660046577454,107,100,acoustic
mallet_acoustic_014-064-025,W+A+,mallet,0.16,0.04,1.9783427715301514,0.24925921857357025,0.9083117842674255,64,25,acoustic
mallet_acoustic_024-072-025,W+A+,mallet,0.88,0.22,1.980018973350525,0.27465614676475525,0.9961564540863037,72,25,acoustic
mallet_acoustic_004-070-127,W+A+,mallet,1.72,0.43,1.9592163562774658,0.29670530557632446,0.9934486150741577,70,127,acoustic
mallet_acoustic_041-063-050,W+A+,mallet,0.02,0.005,2.121833324432373,0.20541560649871826,0.9726393222808838,63,50,acoustic
mallet_acoustic_057-071-127,W+A+,mallet,0.04,0.01,1.7727508544921875,0.2153596580028534,0.9787574410438538,71,127,acoustic
mallet_acoustic_011-073-100,W+A+,mallet,0.4,0.1,1.9164979457855225,0.31412583589553833,0.9817525148391724,73,100,acoustic
mallet_acoustic_011-070-100,W+A+,mallet,0.1,0.025,1.829841136932373,0.1035677045583725,0.9772533774375916,70,100,acoustic
mallet_acoustic_041-081-127,W+A+,mallet,0.06,0.015,1.913404941558838,0.045377280563116074,0.970325767993927,81,127,acoustic
mallet_acoustic_016-072-050,W+A+,mallet,0.62,0.155,1.8151485919952393,0.38606247305870056,0.9506546258926392,72,50,acoustic
mallet_acoustic_003-079-075,W+A+,mallet,0.6,0.15,2.250295877456665,0.12942127883434296,0.9698281288146973,79,75,acoustic
mallet_acoustic_038-107-127,W+A+,mallet,1.3,0.325,2.154726266860962,0.19977021217346191,0.9368454813957214,107,127,acoustic
mallet_electronic_012-063-075,W+A+,mallet,2.24,0.56,1.8585983514785767,0.3447350859642029,0.9903200268745422,63,75,electronic
mallet_acoustic_017-066-127,W+A+,mallet,2.08,0.52,2.0428638458251953,0.22351661324501038,0.9900078177452087,66,127,acoustic
mallet_acoustic_023-046-050,W+A+,mallet,2.9,0.725,1.9754047393798828,0.2824120819568634,0.994210958480835,46,50,acoustic
mallet_acoustic_043-081-127,W+A+,mallet,0.02,0.005,1.9481785297393799,0.05207250267267227,0.9947022199630737,81,127,acoustic
mallet_acoustic_022-064-050,W+A+,mallet,1.44,0.36,2.100893259048462,0.15848776698112488,0.9752027988433838,64,50,acoustic
mallet_acoustic_038-089-127,W+A+,mallet,0.74,0.185,1.1144753694534302,0.6817187666893005,0.9230260848999023,89,127,acoustic
mallet_acoustic_040-106-100,W+A+,mallet,1.7,0.425,2.226982593536377,0.16804444789886475,0.8884044885635376,106,100,acoustic
mallet_acoustic_065-025-075,W+A+,mallet,0.04,0.01,2.063737154006958,0.11233953386545181,0.9648457169532776,25,75,acoustic
mallet_acoustic_049-102-100,W+A+,mallet,2.84,0.71,2.0127134323120117,0.2999281585216522,0.7654404640197754,102,100,acoustic
mallet_acoustic_011-105-100,W+A+,mallet,2.0,0.5,2.2314562797546387,0.1649455428123474,0.7920583486557007,105,100,acoustic
mallet_acoustic_007-028-075,W+A+,mallet,0.16,0.04,2.1388111114501953,0.11084520071744919,0.9964318871498108,28,75,acoustic
mallet_acoustic_012-107-050,W+A+,mallet,3.64,0.91,1.8974751234054565,0.3080829679965973,0.9700357913970947,107,50,acoustic
mallet_electronic_007-065-100,W+A+,mallet,1.84,0.46,2.0898756980895996,0.15072014927864075,0.9772976636886597,65,100,electronic
mallet_acoustic_024-091-025,W+A+,mallet,0.44,0.11,1.8874702453613281,0.2711469233036041,0.9750849604606628,91,25,acoustic
mallet_acoustic_000-079-100,W+A+,mallet,0.86,0.215,2.092599630355835,0.12286390364170074,0.9084192514419556,79,100,acoustic
mallet_acoustic_041-084-127,W+A+,mallet,2.08,0.52,2.1824965476989746,0.19984294474124908,0.9788196682929993,84,127,acoustic
mallet_acoustic_059-100-075,W+A+,mallet,0.1,0.025,1.817090630531311,0.16903036832809448,0.8711183071136475,100,75,acoustic
mallet_acoustic_065-097-100,W+A+,mallet,0.62,0.155,1.9191304445266724,0.32070192694664,0.8679081201553345,97,100,acoustic
mallet_acoustic_011-037-127,W+A+,mallet,0.9,0.225,2.042428970336914,0.17778053879737854,0.9674374461174011,37,127,acoustic
mallet_acoustic_050-092-025,W+A+,mallet,3.0,0.75,2.2268292903900146,0.16858026385307312,0.6407375931739807,92,25,acoustic
mallet_acoustic_068-115-075,W+A+,mallet,1.38,0.345,1.6267868280410767,0.3735267221927643,0.9193915724754333,115,75,acoustic
mallet_acoustic_054-101-025,W+A+,mallet,0.8,0.2,2.034285545349121,0.2631720006465912,0.8908005356788635,101,25,acoustic
mallet_acoustic_057-062-025,W+A+,mallet,0.04,0.01,2.0079257488250732,0.06555543094873428,0.9941585063934326,62,25,acoustic
mallet_acoustic_044-089-075,W+A+,mallet,0.62,0.155,2.0484073162078857,0.18916991353034973,0.7921481728553772,89,75,acoustic
mallet_acoustic_046-044-100,W+A+,mallet,2.1,0.525,2.226149320602417,0.17246094346046448,0.9988023042678833,44,100,acoustic
mallet_acoustic_041-045-127,W+A+,mallet,1.24,0.31,1.9865202903747559,0.2147514671087265,0.988572359085083,45,127,acoustic
mallet_acoustic_065-078-075,W+A+,mallet,1.0,0.25,1.8506888151168823,0.34211236238479614,0.9875071048736572,78,75,acoustic
mallet_acoustic_021-097-127,W+A+,mallet,2.1,0.525,1.9758970737457275,0.27773332595825195,0.8987109065055847,97,127,acoustic
mallet_acoustic_011-040-025,W+A+,mallet,0.9,0.225,2.031329393386841,0.1834355592727661,0.9259995222091675,40,25,acoustic
mallet_electronic_007-107-025,W+A+,mallet,3.48,0.87,2.2275047302246094,0.1704152375459671,0.7402662634849548,107,25,electronic
mallet_acoustic_016-082-075,W+A+,mallet,1.72,0.43,2.070833206176758,0.17473240196704865,0.9786067008972168,82,75,acoustic
mallet_acoustic_064-108-050,W+A+,mallet,1.86,0.465,2.2251293659210205,0.16983838379383087,0.8766788244247437,108,50,acoustic
mallet_electronic_012-103-100,W+A+,mallet,1.62,0.405,1.3118653297424316,0.15987633168697357,0.9484499096870422,103,100,electronic
mallet_acoustic_008-055-127,W+A+,mallet,1.24,0.31,1.9831397533416748,0.27586424350738525,0.9771063327789307,55,127,acoustic
mallet_acoustic_069-049-100,W+A+,mallet,2.5,0.625,1.9448820352554321,0.2990937829017639,0.9252020716667175,49,100,acoustic
mallet_acoustic_041-057-100,W+A+,mallet,0.92,0.23,1.9722548723220825,0.27826425433158875,0.947602391242981,57,100,acoustic
mallet_acoustic_007-072-050,W+A+,mallet,0.4,0.1,1.9943113327026367,0.24330289661884308,0.9988011121749878,72,50,acoustic
mallet_acoustic_007-087-050,W+A+,mallet,0.46,0.115,2.0578720569610596,0.23677971959114075,0.9673548340797424,87,50,acoustic
mallet_acoustic_013-069-075,W+A+,mallet,0.2,0.05,2.160275936126709,0.1479853391647339,0.8422770500183105,69,75,acoustic
mallet_acoustic_011-069-127,W+A+,mallet,0.04,0.01,1.7409987449645996,0.09120947122573853,0.9752762317657471,69,127,acoustic
mallet_acoustic_043-108-050,W+A+,mallet,0.34,0.085,1.8141204118728638,0.3440695106983185,0.9784913063049316,108,50,acoustic
mallet_acoustic_051-102-075,W+A+,mallet,2.92,0.73,1.9885029792785645,0.3022693395614624,0.8309763669967651,102,75,acoustic
mallet_acoustic_017-060-075,W+A+,mallet,0.24,0.06,2.026540517807007,0.17737537622451782,0.9720602631568909,60,75,acoustic
mallet_acoustic_009-108-025,W+A+,mallet,1.38,0.345,2.2226719856262207,0.1746911108493805,0.8544078469276428,108,25,acoustic
mallet_acoustic_018-081-075,W+A+,mallet,0.42,0.105,2.019298553466797,0.07845208793878555,0.8918555974960327,81,75,acoustic
mallet_acoustic_028-074-050,W+A+,mallet,0.16,0.04,2.092445135116577,0.19523033499717712,0.960224449634552,74,50,acoustic
mallet_acoustic_023-100-025,W+A+,mallet,0.34,0.085,1.912603497505188,0.31255900859832764,0.9667062163352966,100,25,acoustic
mallet_acoustic_043-079-050,W+A+,mallet,0.82,0.205,2.1270840167999268,0.14253686368465424,0.9956961870193481,79,50,acoustic
mallet_acoustic_019-022-075,W+A+,mallet,0.16,0.04,1.9955793619155884,0.14416514337062836,0.7122257351875305,22,75,acoustic
mallet_acoustic_007-093-050,W+A+,mallet,0.12,0.03,1.996211051940918,0.24096620082855225,0.9661022424697876,93,50,acoustic
mallet_acoustic_004-083-050,W+A+,mallet,1.2,0.3,1.905537724494934,0.20987820625305176,0.9659939408302307,83,50,acoustic
mallet_acoustic_012-021-050,W+A+,mallet,1.7,0.425,2.2280004024505615,0.16899877786636353,0.6858922243118286,21,50,acoustic
mallet_electronic_006-087-025,W+A+,mallet,0.66,0.165,2.0112674236297607,0.09622234851121902,0.9946686625480652,87,25,electronic
mallet_acoustic_022-084-127,W+A+,mallet,0.6,0.15,1.9933841228485107,0.26239335536956787,0.9744020700454712,84,127,acoustic
mallet_acoustic_043-054-050,W+A+,mallet,0.3,0.075,2.1282739639282227,0.16519929468631744,0.8726623058319092,54,50,acoustic
mallet_acoustic_053-070-127,W+A+,mallet,1.3,0.325,1.8235790729522705,0.38027042150497437,0.987015426158905,70,127,acoustic
mallet_acoustic_064-049-075,W+A+,mallet,0.1,0.025,2.0406041145324707,0.17009514570236206,0.8443366289138794,49,75,acoustic
mallet_acoustic_030-050-050,W+A+,mallet,1.56,0.39,1.9711145162582397,0.24372701346874237,0.9697032570838928,50,50,acoustic
mallet_acoustic_016-046-050,W+A+,mallet,1.92,0.48,1.948423147201538,0.23421141505241394,0.7743769884109497,46,50,acoustic
mallet_acoustic_002-092-100,W+A+,mallet,0.44,0.11,2.0220768451690674,0.21434298157691956,0.9505463242530823,92,100,acoustic
mallet_acoustic_030-034-100,W+A+,mallet,1.72,0.43,2.005502939224243,0.21454939246177673,0.9481098055839539,34,100,acoustic
mallet_acoustic_058-040-025,W+A+,mallet,0.1,0.025,1.9089797735214233,0.10533944517374039,0.9951133131980896,40,25,acoustic
mallet_acoustic_012-054-050,W+A+,mallet,0.8,0.2,1.9642225503921509,0.2624989449977875,0.9914153814315796,54,50,acoustic
mallet_acoustic_013-068-100,W+A+,mallet,0.34,0.085,2.1248347759246826,0.2675589919090271,0.7756551504135132,68,100,acoustic
mallet_acoustic_016-101-127,W+A+,mallet,0.04,0.01,1.3291287422180176,0.13585591316223145,0.9328979849815369,101,127,acoustic
mallet_acoustic_050-064-100,W+A+,mallet,0.04,0.01,1.2591336965560913,0.04485499486327171,0.9969831109046936,64,100,acoustic
mallet_acoustic_009-095-025,W+A+,mallet,0.24,0.06,1.8688793182373047,0.3598802089691162,0.9760715961456299,95,25,acoustic
mallet_acoustic_043-084-025,W+A+,mallet,0.28,0.07,2.0806820392608643,0.1590457707643509,0.9976191520690918,84,25,acoustic
mallet_acoustic_049-087-127,W+A+,mallet,0.0,0.0,1.6285858154296875,0.4036988615989685,0.9459851384162903,87,127,acoustic
mallet_acoustic_070-050-075,W+A+,mallet,2.32,0.58,1.9158116579055786,0.17337751388549805,0.9004645347595215,50,75,acoustic
mallet_acoustic_069-052-050,W+A+,mallet,2.26,0.565,1.9778258800506592,0.29135212302207947,0.8738358616828918,52,50,acoustic
mallet_acoustic_048-099-050,W+A+,mallet,0.62,0.155,1.730905532836914,0.4045698344707489,0.7787891030311584,99,50,acoustic
mallet_acoustic_054-100-025,W+A+,mallet,0.04,0.01,1.7248833179473877,0.19479253888130188,0.880334198474884,100,25,acoustic
mallet_acoustic_040-097-127,W+A+,mallet,0.9,0.225,1.8324825763702393,0.35034820437431335,0.9576907753944397,97,127,acoustic
mallet_acoustic_017-077-075,W+A+,mallet,3.58,0.895,2.227187395095825,0.16941732168197632,0.8466256260871887,77,75,acoustic
mallet_acoustic_019-089-127,W+A+,mallet,0.04,0.01,1.9538530111312866,0.08256147056818008,0.9691390991210938,89,127,acoustic
mallet_acoustic_004-059-127,W+A+,mallet,1.7,0.425,1.9729936122894287,0.2471265345811844,0.9959650039672852,59,127,acoustic
mallet_acoustic_013-065-127,W+A+,mallet,2.94,0.735,2.025773763656616,0.20517732203006744,0.6561983823776245,65,127,acoustic
mallet_electronic_011-035-127,W+A+,mallet,0.6,0.15,2.1721208095550537,0.10423578321933746,0.9680826663970947,35,127,electronic
mallet_acoustic_030-084-025,W+A+,mallet,3.1,0.775,2.2290778160095215,0.1695682257413864,0.9225316643714905,84,25,acoustic
mallet_acoustic_041-067-100,W+A+,mallet,0.06,0.015,2.0609235763549805,0.12813469767570496,0.9458412528038025,67,100,acoustic
mallet_acoustic_009-098-100,W+A+,mallet,2.08,0.52,2.224992036819458,0.17030924558639526,0.9053547978401184,98,100,acoustic
mallet_acoustic_058-021-127,W+A+,mallet,0.24,0.06,2.0389530658721924,0.15895967185497284,0.7510993480682373,21,127,acoustic
mallet_acoustic_065-076-127,W+A+,mallet,0.26,0.065,1.9856170415878296,0.31557923555374146,0.9766244888305664,76,127,acoustic
mallet_acoustic_015-070-100,W+A+,mallet,0.1,0.025,1.599932312965393,0.009806343354284763,0.9855986833572388,70,100,acoustic
mallet_acoustic_000-081-075,W+A+,mallet,0.8,0.2,2.1487696170806885,0.13532231748104095,0.9635606408119202,81,75,acoustic
mallet_acoustic_079-094-025,W+A+,mallet,0.92,0.23,2.0652685165405273,0.09194757789373398,0.9773034453392029,94,25,acoustic
mallet_acoustic_001-053-075,W+A+,mallet,1.88,0.47,1.9523082971572876,0.2534203827381134,0.9280204772949219,53,75,acoustic
mallet_acoustic_011-058-075,W+A+,mallet,1.26,0.315,1.8849292993545532,0.33682557940483093,0.9794156551361084,58,75,acoustic
mallet_acoustic_004-033-025,W+A+,mallet,1.02,0.255,2.067638397216797,0.13886421918869019,0.9673462510108948,33,25,acoustic
mallet_acoustic_064-036-025,W+A+,mallet,0.78,0.195,2.05342173576355,0.13055890798568726,0.9339687824249268,36,25,acoustic
mallet_acoustic_014-104-050,W+A+,mallet,0.48,0.12,2.22566294670105,0.1727154701948166,0.905031144618988,104,50,acoustic
mallet_acoustic_043-031-025,W+A+,mallet,2.1,0.525,2.2295384407043457,0.16822399199008942,0.6382583379745483,31,25,acoustic
mallet_acoustic_024-087-025,W+A+,mallet,0.56,0.14,1.9587091207504272,0.22240513563156128,0.9916684627532959,87,25,acoustic
mallet_acoustic_000-107-025,W+A+,mallet,0.22,0.055,1.4561067819595337,0.008094140328466892,0.7559893131256104,107,25,acoustic
mallet_acoustic_067-042-100,W+A+,mallet,0.9,0.225,2.0450971126556396,0.17589369416236877,0.9843277335166931,42,100,acoustic
mallet_acoustic_070-055-127,W+A+,mallet,2.88,0.72,1.931036114692688,0.13048137724399567,0.9435825943946838,55,127,acoustic
mallet_acoustic_049-105-050,W+A+,mallet,0.26,0.065,1.9877147674560547,0.04371359944343567,0.8649260997772217,105,50,acoustic
mallet_acoustic_026-051-050,W+A+,mallet,1.72,0.43,1.9194786548614502,0.3013409376144409,0.9792656302452087,51,50,acoustic
mallet_acoustic_008-057-075,W+A+,mallet,0.76,0.19,1.887699842453003,0.336001455783844,0.9752188324928284,57,75,acoustic
mallet_acoustic_070-050-050,W+A+,mallet,2.32,0.58,1.9419230222702026,0.1664849817752838,0.9095526933670044,50,50,acoustic
mallet_acoustic_043-087-100,W+A+,mallet,0.28,0.07,2.0294992923736572,0.21453720331192017,0.9983783960342407,87,100,acoustic
mallet_acoustic_019-033-075,W+A+,mallet,0.56,0.14,2.056384325027466,0.19522735476493835,0.81080561876297,33,75,acoustic
mallet_acoustic_011-099-075,W+A+,mallet,0.52,0.13,1.968247652053833,0.2474137395620346,0.8662115335464478,99,75,acoustic
mallet_acoustic_005-063-025,W+A+,mallet,0.76,0.19,1.8388938903808594,0.36287012696266174,0.9931374788284302,63,25,acoustic
mallet_synthetic_002-085-050,W+A+,mallet,0.42,0.105,1.8316534757614136,0.12215851992368698,0.9512408375740051,85,50,synthetic
mallet_electronic_004-094-025,W+A+,mallet,3.5,0.875,1.9288554191589355,0.29018518328666687,0.9137207865715027,94,25,electronic
mallet_acoustic_020-026-050,W+A+,mallet,3.14,0.785,2.0245375633239746,0.19211439788341522,0.9062396287918091,26,50,acoustic
mallet_acoustic_070-054-100,W+A+,mallet,0.28,0.07,2.1395301818847656,0.14066243171691895,0.9342120289802551,54,100,acoustic
mallet_acoustic_017-059-025,W+A+,mallet,0.14,0.035,2.0317986011505127,0.1397753655910492,0.9276105165481567,59,25,acoustic
mallet_acoustic_042-094-075,W+A+,mallet,3.04,0.76,1.9418152570724487,0.3170052766799927,0.9927837252616882,94,75,acoustic
mallet_acoustic_077-050-100,W+A+,mallet,0.36,0.09,2.2632789611816406,0.12730230391025543,0.9621753692626953,50,100,acoustic
mallet_acoustic_009-084-100,W+A+,mallet,1.16,0.29,2.025839328765869,0.24363616108894348,0.9703282713890076,84,100,acoustic
mallet_acoustic_011-088-025,W+A+,mallet,0.42,0.105,1.8868690729141235,0.22282740473747253,0.9464406967163086,88,25,acoustic
mallet_acoustic_077-091-100,W+A+,mallet,0.5,0.125,2.015488862991333,0.23173996806144714,0.993797779083252,91,100,acoustic
mallet_acoustic_019-043-025,W+A+,mallet,0.74,0.185,2.0898807048797607,0.18944363296031952,0.921826958656311,43,25,acoustic
mallet_acoustic_022-075-075,W+A+,mallet,2.56,0.64,1.9716287851333618,0.27829620242118835,0.9268041849136353,75,75,acoustic
mallet_acoustic_001-043-075,W+A+,mallet,1.64,0.41,2.070976734161377,0.17789149284362793,0.8178650736808777,43,75,acoustic
mallet_acoustic_008-099-127,W+A+,mallet,0.36,0.09,1.8430981636047363,0.33948203921318054,0.8889339566230774,99,127,acoustic
mallet_acoustic_016-030-127,W+A+,mallet,0.06,0.015,1.775197148323059,0.1297983080148697,0.9017757773399353,30,127,acoustic
mallet_acoustic_042-093-100,W+A+,mallet,2.98,0.745,2.0546417236328125,0.3078768849372864,0.9925829768180847,93,100,acoustic
mallet_acoustic_007-048-075,W+A+,mallet,0.22,0.055,2.0369420051574707,0.2416359782218933,0.9967284202575684,48,75,acoustic
mallet_acoustic_042-041-050,W+A+,mallet,1.88,0.47,2.0806150436401367,0.15091490745544434,0.8235358595848083,41,50,acoustic
mallet_electronic_005-043-127,W+A+,mallet,1.5,0.375,1.6123450994491577,0.034643128514289856,0.9986201524734497,43,127,electronic
mallet_electronic_007-033-025,W+A+,mallet,0.6,0.15,2.0982515811920166,0.1362776905298233,0.9010897874832153,33,25,electronic
mallet_acoustic_074-083-050,W+A+,mallet,1.78,0.445,1.727442979812622,0.10250525176525116,0.8708885312080383,83,50,acoustic
mallet_acoustic_002-092-127,W+A+,mallet,0.44,0.11,2.0502145290374756,0.21776500344276428,0.9224535822868347,92,127,acoustic
mallet_acoustic_020-079-025,W+A+,mallet,0.44,0.11,2.0233311653137207,0.20259825885295868,0.9750354886054993,79,25,acoustic
mallet_acoustic_044-093-127,W+A+,mallet,0.82,0.205,2.127807140350342,0.17808763682842255,0.7966377139091492,93,127,acoustic
mallet_acoustic_046-038-050,W+A+,mallet,0.92,0.23,1.9584006071090698,0.23729796707630157,0.9569254517555237,38,50,acoustic
mallet_acoustic_045-049-127,W+A+,mallet,0.32,0.08,2.0158255100250244,0.04822932556271553,0.9432119131088257,49,127,acoustic
mallet_acoustic_001-068-100,W+A+,mallet,1.7,0.425,1.999808669090271,0.24703875184059143,0.9750074744224548,68,100,acoustic
mallet_acoustic_041-074-100,W+A+,mallet,0.4,0.1,1.9373559951782227,0.25062859058380127,0.9809460639953613,74,100,acoustic
mallet_acoustic_012-046-100,W+A+,mallet,2.1,0.525,2.225940704345703,0.1709604561328888,0.879369854927063,46,100,acoustic
mallet_acoustic_008-040-075,W+A+,mallet,0.74,0.185,2.0831069946289062,0.15359778702259064,0.9888401627540588,40,75,acoustic
mallet_acoustic_007-023-050,W+A+,mallet,0.16,0.04,2.0882973670959473,0.1223386749625206,0.9984229207038879,23,50,acoustic
mallet_acoustic_069-021-100,W+A+,mallet,0.9,0.225,2.1120738983154297,0.09991765022277832,0.7005544304847717,21,100,acoustic
organ_electronic_049-042-100,W+A+,organ,2.14,0.535,0.4857712984085083,0.8991584181785583,0.9155203700065613,42,100,electronic
