utt_id,audio_path,emotion,session,gender,duration_s
Ses04F_impro07_M017,/mnt/ddn/kyudan/IEMOCAP/data/Ses04F_impro07_M017.wav,neutral,Ses04,M,3.53
Ses05M_impro08_M010,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_impro08_M010.wav,neutral,Ses05,M,6.04
Ses02F_impro04_M004,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_impro04_M004.wav,neutral,Ses02,M,12.96
Ses02F_script02_1_M013,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_script02_1_M013.wav,neutral,Ses02,M,5.55
Ses05F_impro04_M042,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_impro04_M042.wav,neutral,Ses05,M,5.02
Ses04M_impro08_F027,/mnt/ddn/kyudan/IEMOCAP/data/Ses04M_impro08_F027.wav,neutral,Ses04,F,1.619
Ses01F_impro03_M016,/mnt/ddn/kyudan/IEMOCAP/data/Ses01F_impro03_M016.wav,neutral,Ses01,M,1.805
Ses02M_impro01_F004,/mnt/ddn/kyudan/IEMOCAP/data/Ses02M_impro01_F004.wav,neutral,Ses02,F,1.642
Ses04F_impro04_M023,/mnt/ddn/kyudan/IEMOCAP/data/Ses04F_impro04_M023.wav,neutral,Ses04,M,6.77
Ses05F_impro05_M023,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_impro05_M023.wav,neutral,Ses05,M,5.492
Ses04M_script01_1_F026,/mnt/ddn/kyudan/IEMOCAP/data/Ses04M_script01_1_F026.wav,neutral,Ses04,F,2.668
Ses01M_script01_1_M002,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_script01_1_M002.wav,neutral,Ses01,M,6.135
Ses05M_impro08_M018,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_impro08_M018.wav,neutral,Ses05,M,2.8
Ses02M_impro01_F003,/mnt/ddn/kyudan/IEMOCAP/data/Ses02M_impro01_F003.wav,neutral,Ses02,F,6.919
Ses01M_impro05_M014,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_M014.wav,neutral,Ses01,M,7.46
Ses04M_script03_2_M028,/mnt/ddn/kyudan/IEMOCAP/data/Ses04M_script03_2_M028.wav,neutral,Ses04,M,2.15
Ses05F_impro05_F001,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_impro05_F001.wav,neutral,Ses05,F,3.576
Ses03M_impro08b_M022,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_impro08b_M022.wav,neutral,Ses03,M,4.49
Ses04M_impro04_F000,/mnt/ddn/kyudan/IEMOCAP/data/Ses04M_impro04_F000.wav,neutral,Ses04,F,3.176
Ses04F_impro04_M004,/mnt/ddn/kyudan/IEMOCAP/data/Ses04F_impro04_M004.wav,neutral,Ses04,M,1.89
Ses05M_impro08_F014,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_impro08_F014.wav,neutral,Ses05,F,1.26
Ses03M_impro05b_F000,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_impro05b_F000.wav,neutral,Ses03,F,2.683
Ses01M_script02_2_M050,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_script02_2_M050.wav,neutral,Ses01,M,2.162
Ses01F_impro05_M013,/mnt/ddn/kyudan/IEMOCAP/data/Ses01F_impro05_M013.wav,neutral,Ses01,M,1.44
Ses03M_impro05a_F008,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_impro05a_F008.wav,neutral,Ses03,F,2.53
Ses03F_impro08_F022,/mnt/ddn/kyudan/IEMOCAP/data/Ses03F_impro08_F022.wav,neutral,Ses03,F,2.11
Ses02F_impro06_M017,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_impro06_M017.wav,neutral,Ses02,M,8.14
Ses01M_impro07_F012,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro07_F012.wav,neutral,Ses01,F,3.71
Ses03M_impro04_F021,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_impro04_F021.wav,neutral,Ses03,F,3.6
Ses05M_script02_2_M016,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_script02_2_M016.wav,neutral,Ses05,M,11.17
Ses05F_impro05_M034,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_impro05_M034.wav,neutral,Ses05,M,2.89
Ses03F_impro02_M000,/mnt/ddn/kyudan/IEMOCAP/data/Ses03F_impro02_M000.wav,neutral,Ses03,M,1.808
Ses02F_impro05_M006,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_impro05_M006.wav,neutral,Ses02,M,10.02
Ses05F_impro05_M048,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_impro05_M048.wav,neutral,Ses05,M,1.38
Ses05M_impro04_F001,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_impro04_F001.wav,neutral,Ses05,F,2.35
Ses02F_script01_3_M001,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_script01_3_M001.wav,neutral,Ses02,M,1.65
Ses04M_impro08_M013,/mnt/ddn/kyudan/IEMOCAP/data/Ses04M_impro08_M013.wav,neutral,Ses04,M,5.345
Ses02M_script01_1_M017,/mnt/ddn/kyudan/IEMOCAP/data/Ses02M_script01_1_M017.wav,neutral,Ses02,M,1.41
Ses05M_script03_2_F002,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_script03_2_F002.wav,neutral,Ses05,F,3.64
Ses01M_impro05_F030,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_F030.wav,neutral,Ses01,F,2.06
Ses01F_script02_1_M020,/mnt/ddn/kyudan/IEMOCAP/data/Ses01F_script02_1_M020.wav,neutral,Ses01,M,1.89
Ses03F_impro05_M003,/mnt/ddn/kyudan/IEMOCAP/data/Ses03F_impro05_M003.wav,neutral,Ses03,M,6.364
Ses01M_script01_2_M000,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_script01_2_M000.wav,neutral,Ses01,M,4.501
Ses04F_impro03_M019,/mnt/ddn/kyudan/IEMOCAP/data/Ses04F_impro03_M019.wav,neutral,Ses04,M,2.67
Ses04M_script03_1_M010,/mnt/ddn/kyudan/IEMOCAP/data/Ses04M_script03_1_M010.wav,neutral,Ses04,M,3.67
Ses05M_impro08_M012,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_impro08_M012.wav,neutral,Ses05,M,4.14
Ses05M_impro05_F013,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_impro05_F013.wav,neutral,Ses05,F,6.8
Ses02F_script03_1_M021,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_script03_1_M021.wav,neutral,Ses02,M,2.74
Ses05F_script03_1_F019,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_script03_1_F019.wav,neutral,Ses05,F,3.46
Ses02F_impro06_M005,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_impro06_M005.wav,neutral,Ses02,M,6.76
Ses02F_impro04_M013,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_impro04_M013.wav,neutral,Ses02,M,13.15
Ses05M_impro08_M023,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_impro08_M023.wav,neutral,Ses05,M,2.99
Ses01F_script02_1_M024,/mnt/ddn/kyudan/IEMOCAP/data/Ses01F_script02_1_M024.wav,neutral,Ses01,M,12.86
Ses04M_impro03_M031,/mnt/ddn/kyudan/IEMOCAP/data/Ses04M_impro03_M031.wav,neutral,Ses04,M,6.616
Ses01F_impro04_M013,/mnt/ddn/kyudan/IEMOCAP/data/Ses01F_impro04_M013.wav,neutral,Ses01,M,3.403
Ses03M_impro05b_F021,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_impro05b_F021.wav,neutral,Ses03,F,7.1
Ses05M_impro05_F003,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_impro05_F003.wav,neutral,Ses05,F,4.3
Ses04M_impro05_F007,/mnt/ddn/kyudan/IEMOCAP/data/Ses04M_impro05_F007.wav,neutral,Ses04,F,3.727
Ses03F_script01_2_M009,/mnt/ddn/kyudan/IEMOCAP/data/Ses03F_script01_2_M009.wav,neutral,Ses03,M,1.83
Ses02F_script03_1_M033,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_script03_1_M033.wav,neutral,Ses02,M,2.24
Ses03F_script01_1_M041,/mnt/ddn/kyudan/IEMOCAP/data/Ses03F_script01_1_M041.wav,neutral,Ses03,M,3.859
Ses02F_impro08_F011,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_impro08_F011.wav,neutral,Ses02,F,2.364
Ses01F_script01_1_M017,/mnt/ddn/kyudan/IEMOCAP/data/Ses01F_script01_1_M017.wav,neutral,Ses01,M,2.937
Ses05M_impro08_M015,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_impro08_M015.wav,neutral,Ses05,M,1.1
Ses03M_script02_2_M016,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_script02_2_M016.wav,neutral,Ses03,M,6.37
Ses03M_impro03_F015,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_impro03_F015.wav,neutral,Ses03,F,2.753
Ses04M_impro05_F008,/mnt/ddn/kyudan/IEMOCAP/data/Ses04M_impro05_F008.wav,neutral,Ses04,F,3.66
Ses02M_impro08_M019,/mnt/ddn/kyudan/IEMOCAP/data/Ses02M_impro08_M019.wav,neutral,Ses02,M,4.083
Ses02M_script03_2_F011,/mnt/ddn/kyudan/IEMOCAP/data/Ses02M_script03_2_F011.wav,neutral,Ses02,F,4.36
Ses01M_impro06_F015,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_F015.wav,neutral,Ses01,F,1.218
Ses05M_script01_2_M003,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_script01_2_M003.wav,neutral,Ses05,M,3.32
Ses02F_impro08_F012,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_impro08_F012.wav,neutral,Ses02,F,12.879
Ses04M_impro07_M043,/mnt/ddn/kyudan/IEMOCAP/data/Ses04M_impro07_M043.wav,neutral,Ses04,M,3.86
Ses05M_impro05_M003,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_impro05_M003.wav,neutral,Ses05,M,2.9
Ses02M_impro08_M014,/mnt/ddn/kyudan/IEMOCAP/data/Ses02M_impro08_M014.wav,neutral,Ses02,M,2.371
Ses03F_impro04_M019,/mnt/ddn/kyudan/IEMOCAP/data/Ses03F_impro04_M019.wav,neutral,Ses03,M,3.35
Ses01F_impro05_M005,/mnt/ddn/kyudan/IEMOCAP/data/Ses01F_impro05_M005.wav,neutral,Ses01,M,4.06
Ses03M_impro08a_M013,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_impro08a_M013.wav,neutral,Ses03,M,6.211
Ses01F_impro05_M004,/mnt/ddn/kyudan/IEMOCAP/data/Ses01F_impro05_M004.wav,neutral,Ses01,M,1.52
Ses05M_impro04_F002,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_impro04_F002.wav,neutral,Ses05,F,1.47
Ses02F_impro06_M019,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_impro06_M019.wav,neutral,Ses02,M,4.982
Ses01M_impro05_F000,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_F000.wav,neutral,Ses01,F,2.051
Ses01M_impro06_F023,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_F023.wav,neutral,Ses01,F,1.99
Ses05M_impro01_F002,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_impro01_F002.wav,neutral,Ses05,F,3.92
Ses02M_impro08_M030,/mnt/ddn/kyudan/IEMOCAP/data/Ses02M_impro08_M030.wav,neutral,Ses02,M,4.096
Ses04M_impro08_M011,/mnt/ddn/kyudan/IEMOCAP/data/Ses04M_impro08_M011.wav,neutral,Ses04,M,1.69
Ses01F_impro04_M031,/mnt/ddn/kyudan/IEMOCAP/data/Ses01F_impro04_M031.wav,neutral,Ses01,M,2.862
Ses05M_impro05_F019,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_impro05_F019.wav,neutral,Ses05,F,2.8
Ses02M_script02_1_F001,/mnt/ddn/kyudan/IEMOCAP/data/Ses02M_script02_1_F001.wav,neutral,Ses02,F,2.09
Ses05M_impro05_F020,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_impro05_F020.wav,neutral,Ses05,F,3.71
Ses05F_impro04_F039,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_impro04_F039.wav,neutral,Ses05,F,2.63
Ses02F_impro08_F004,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_impro08_F004.wav,neutral,Ses02,F,7.285
Ses04M_script01_1_M026,/mnt/ddn/kyudan/IEMOCAP/data/Ses04M_script01_1_M026.wav,neutral,Ses04,M,2.767
Ses01M_impro04_F007,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro04_F007.wav,neutral,Ses01,F,3.32
Ses03M_impro05b_F023,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_impro05b_F023.wav,neutral,Ses03,F,6.92
Ses01F_impro04_F001,/mnt/ddn/kyudan/IEMOCAP/data/Ses01F_impro04_F001.wav,neutral,Ses01,F,4.405
Ses02F_impro01_M004,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_impro01_M004.wav,neutral,Ses02,M,1.461
Ses03F_script02_1_M017,/mnt/ddn/kyudan/IEMOCAP/data/Ses03F_script02_1_M017.wav,neutral,Ses03,M,2.814
Ses01M_impro04_F010,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro04_F010.wav,neutral,Ses01,F,8.045
Ses03M_impro08a_M012,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_impro08a_M012.wav,neutral,Ses03,M,8.38
Ses02M_impro04_F001,/mnt/ddn/kyudan/IEMOCAP/data/Ses02M_impro04_F001.wav,neutral,Ses02,F,3.12
Ses01F_impro04_F005,/mnt/ddn/kyudan/IEMOCAP/data/Ses01F_impro04_F005.wav,neutral,Ses01,F,2.41
Ses04F_impro03_M047,/mnt/ddn/kyudan/IEMOCAP/data/Ses04F_impro03_M047.wav,neutral,Ses04,M,5.98
Ses01F_impro06_M014,/mnt/ddn/kyudan/IEMOCAP/data/Ses01F_impro06_M014.wav,neutral,Ses01,M,1.3
Ses05M_impro07_F029,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_impro07_F029.wav,neutral,Ses05,F,3.13
Ses01M_script02_2_F047,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_script02_2_F047.wav,neutral,Ses01,F,3.377
Ses02M_impro04_F007,/mnt/ddn/kyudan/IEMOCAP/data/Ses02M_impro04_F007.wav,neutral,Ses02,F,4.43
Ses02F_impro08_F014,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_impro08_F014.wav,neutral,Ses02,F,1.4
Ses02F_impro08_M003,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_impro08_M003.wav,neutral,Ses02,M,1.106
Ses05M_script01_1b_F024,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_script01_1b_F024.wav,neutral,Ses05,F,3.58
Ses01F_impro06_F009,/mnt/ddn/kyudan/IEMOCAP/data/Ses01F_impro06_F009.wav,neutral,Ses01,F,7.58
Ses04F_impro06_M006,/mnt/ddn/kyudan/IEMOCAP/data/Ses04F_impro06_M006.wav,neutral,Ses04,M,4.16
Ses04M_impro05_F002,/mnt/ddn/kyudan/IEMOCAP/data/Ses04M_impro05_F002.wav,neutral,Ses04,F,1.79
Ses01M_impro04_F003,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro04_F003.wav,neutral,Ses01,F,3.216
Ses02F_impro06_M008,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_impro06_M008.wav,neutral,Ses02,M,5.35
Ses05M_impro04_F013,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_impro04_F013.wav,neutral,Ses05,F,1.63
Ses01F_script02_1_F024,/mnt/ddn/kyudan/IEMOCAP/data/Ses01F_script02_1_F024.wav,neutral,Ses01,F,2.61
Ses03F_impro04_M016,/mnt/ddn/kyudan/IEMOCAP/data/Ses03F_impro04_M016.wav,neutral,Ses03,M,2.688
Ses03F_script01_1_M050,/mnt/ddn/kyudan/IEMOCAP/data/Ses03F_script01_1_M050.wav,neutral,Ses03,M,3.23
Ses02M_impro01_M003,/mnt/ddn/kyudan/IEMOCAP/data/Ses02M_impro01_M003.wav,neutral,Ses02,M,3.295
Ses03F_impro08_F008,/mnt/ddn/kyudan/IEMOCAP/data/Ses03F_impro08_F008.wav,neutral,Ses03,F,4.262
Ses05M_impro08_F020,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_impro08_F020.wav,neutral,Ses05,F,5.62
Ses03F_script01_1_F030,/mnt/ddn/kyudan/IEMOCAP/data/Ses03F_script01_1_F030.wav,neutral,Ses03,F,4.27
Ses03M_impro08a_M008,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_impro08a_M008.wav,neutral,Ses03,M,4.575
Ses02M_script02_1_F000,/mnt/ddn/kyudan/IEMOCAP/data/Ses02M_script02_1_F000.wav,neutral,Ses02,F,1.39
Ses05M_script03_1_F015,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_script03_1_F015.wav,neutral,Ses05,F,3.7
Ses05F_impro02_M000,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_impro02_M000.wav,neutral,Ses05,M,2.828
Ses02F_impro05_M002,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_impro05_M002.wav,neutral,Ses02,M,6.53
Ses01F_impro04_F009,/mnt/ddn/kyudan/IEMOCAP/data/Ses01F_impro04_F009.wav,neutral,Ses01,F,1.384
Ses04M_impro05_F019,/mnt/ddn/kyudan/IEMOCAP/data/Ses04M_impro05_F019.wav,neutral,Ses04,F,4.01
Ses04F_impro08_F005,/mnt/ddn/kyudan/IEMOCAP/data/Ses04F_impro08_F005.wav,neutral,Ses04,F,4.611
Ses04M_impro07_M035,/mnt/ddn/kyudan/IEMOCAP/data/Ses04M_impro07_M035.wav,neutral,Ses04,M,1.95
Ses03M_impro05b_M019,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_impro05b_M019.wav,neutral,Ses03,M,1.965
Ses03M_impro04_M038,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_impro04_M038.wav,neutral,Ses03,M,2.33
Ses02F_impro08_F019,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_impro08_F019.wav,neutral,Ses02,F,9.953
Ses03F_impro05_M009,/mnt/ddn/kyudan/IEMOCAP/data/Ses03F_impro05_M009.wav,neutral,Ses03,M,3.193
Ses01F_script02_2_M002,/mnt/ddn/kyudan/IEMOCAP/data/Ses01F_script02_2_M002.wav,neutral,Ses01,M,2.423
Ses02F_script03_1_M031,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_script03_1_M031.wav,neutral,Ses02,M,2.22
Ses01F_impro04_M008,/mnt/ddn/kyudan/IEMOCAP/data/Ses01F_impro04_M008.wav,neutral,Ses01,M,1.12
Ses02F_script02_2_M034,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_script02_2_M034.wav,neutral,Ses02,M,1.09
Ses02F_script02_1_F021,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_script02_1_F021.wav,neutral,Ses02,F,1.49
Ses03M_impro05a_F001,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_impro05a_F001.wav,neutral,Ses03,F,3.37
Ses05F_impro05_F005,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_impro05_F005.wav,neutral,Ses05,F,1.28
Ses01F_impro04_M023,/mnt/ddn/kyudan/IEMOCAP/data/Ses01F_impro04_M023.wav,neutral,Ses01,M,4.597
Ses02F_impro05_M016,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_impro05_M016.wav,neutral,Ses02,M,11.85
Ses01M_impro03_F021,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro03_F021.wav,neutral,Ses01,F,3.53
Ses03M_impro08b_M002,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_impro08b_M002.wav,neutral,Ses03,M,4.16
Ses01M_impro05_F029,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_F029.wav,neutral,Ses01,F,1.72
Ses05M_impro08_F017,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_impro08_F017.wav,neutral,Ses05,F,5.6
Ses05F_impro05_F002,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_impro05_F002.wav,neutral,Ses05,F,2.68
Ses01F_script03_2_F031,/mnt/ddn/kyudan/IEMOCAP/data/Ses01F_script03_2_F031.wav,neutral,Ses01,F,3.652
Ses04M_script01_1_M040,/mnt/ddn/kyudan/IEMOCAP/data/Ses04M_script01_1_M040.wav,neutral,Ses04,M,2.86
Ses05F_impro04_M003,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_impro04_M003.wav,neutral,Ses05,M,5.14
Ses01M_impro06_F021,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro06_F021.wav,neutral,Ses01,F,2.005
Ses02F_impro05_M009,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_impro05_M009.wav,neutral,Ses02,M,4.01
Ses03F_script01_1_M003,/mnt/ddn/kyudan/IEMOCAP/data/Ses03F_script01_1_M003.wav,neutral,Ses03,M,5.716
Ses02F_script03_2_F012,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_script03_2_F012.wav,neutral,Ses02,F,2.79
Ses01F_script02_2_M023,/mnt/ddn/kyudan/IEMOCAP/data/Ses01F_script02_2_M023.wav,neutral,Ses01,M,2.96
Ses05F_impro08_M016,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_impro08_M016.wav,neutral,Ses05,M,1.73
Ses01M_impro04_F017,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro04_F017.wav,neutral,Ses01,F,3.98
Ses05M_impro05_M004,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_impro05_M004.wav,neutral,Ses05,M,4.17
Ses02M_script02_2_M016,/mnt/ddn/kyudan/IEMOCAP/data/Ses02M_script02_2_M016.wav,neutral,Ses02,M,4.52
Ses03M_script03_2_F036,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_script03_2_F036.wav,neutral,Ses03,F,2.122
Ses05M_impro04_F019,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_impro04_F019.wav,neutral,Ses05,F,1.66
Ses02M_script03_2_M010,/mnt/ddn/kyudan/IEMOCAP/data/Ses02M_script03_2_M010.wav,neutral,Ses02,M,2.37
Ses02F_script01_1_M017,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_script01_1_M017.wav,neutral,Ses02,M,2.47
Ses01M_script01_3_M004,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_script01_3_M004.wav,neutral,Ses01,M,2.211
Ses01M_impro03_M003,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro03_M003.wav,neutral,Ses01,M,3.61
Ses01M_script02_2_F019,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_script02_2_F019.wav,neutral,Ses01,F,8.84
Ses03F_script01_1_M004,/mnt/ddn/kyudan/IEMOCAP/data/Ses03F_script01_1_M004.wav,neutral,Ses03,M,5.83
Ses01F_script01_1_M000,/mnt/ddn/kyudan/IEMOCAP/data/Ses01F_script01_1_M000.wav,neutral,Ses01,M,3.133
Ses03F_script02_2_M008,/mnt/ddn/kyudan/IEMOCAP/data/Ses03F_script02_2_M008.wav,neutral,Ses03,M,3.321
Ses04M_script01_1_F015,/mnt/ddn/kyudan/IEMOCAP/data/Ses04M_script01_1_F015.wav,neutral,Ses04,F,2.013
Ses05F_impro08_M022,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_impro08_M022.wav,neutral,Ses05,M,1.09
Ses05F_impro08_F022,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_impro08_F022.wav,neutral,Ses05,F,5.74
Ses03F_script03_2_M010,/mnt/ddn/kyudan/IEMOCAP/data/Ses03F_script03_2_M010.wav,neutral,Ses03,M,5.22
Ses01F_script02_2_M040,/mnt/ddn/kyudan/IEMOCAP/data/Ses01F_script02_2_M040.wav,neutral,Ses01,M,6.78
Ses04M_impro04_F001,/mnt/ddn/kyudan/IEMOCAP/data/Ses04M_impro04_F001.wav,neutral,Ses04,F,2.21
Ses05M_impro05_F021,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_impro05_F021.wav,neutral,Ses05,F,1.41
Ses01F_script01_3_M000,/mnt/ddn/kyudan/IEMOCAP/data/Ses01F_script01_3_M000.wav,neutral,Ses01,M,4.58
Ses05F_impro08_M020,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_impro08_M020.wav,neutral,Ses05,M,2.93
Ses01M_impro05_F021,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_impro05_F021.wav,neutral,Ses01,F,1.28
Ses05M_impro08_M014,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_impro08_M014.wav,neutral,Ses05,M,6.26
Ses05F_impro05_M001,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_impro05_M001.wav,neutral,Ses05,M,2.14
Ses05F_impro04_M016,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_impro04_M016.wav,neutral,Ses05,M,6.17
Ses02F_impro05_M010,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_impro05_M010.wav,neutral,Ses02,M,7.142
Ses04M_impro04_F012,/mnt/ddn/kyudan/IEMOCAP/data/Ses04M_impro04_F012.wav,neutral,Ses04,F,1.78
Ses02F_impro04_M016,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_impro04_M016.wav,neutral,Ses02,M,1.11
Ses04M_script01_1_F032,/mnt/ddn/kyudan/IEMOCAP/data/Ses04M_script01_1_F032.wav,neutral,Ses04,F,2.68
Ses03M_script01_1_M019,/mnt/ddn/kyudan/IEMOCAP/data/Ses03M_script01_1_M019.wav,neutral,Ses03,M,3.305
Ses05M_script01_1_F024,/mnt/ddn/kyudan/IEMOCAP/data/Ses05M_script01_1_F024.wav,neutral,Ses05,F,2.58
Ses03F_impro04_M001,/mnt/ddn/kyudan/IEMOCAP/data/Ses03F_impro04_M001.wav,neutral,Ses03,M,2.778
Ses03F_impro04_M007,/mnt/ddn/kyudan/IEMOCAP/data/Ses03F_impro04_M007.wav,neutral,Ses03,M,2.324
Ses02F_script02_2_M016,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_script02_2_M016.wav,neutral,Ses02,M,4.71
Ses01F_script02_1_F000,/mnt/ddn/kyudan/IEMOCAP/data/Ses01F_script02_1_F000.wav,neutral,Ses01,F,2.07
Ses04F_script02_2_M047,/mnt/ddn/kyudan/IEMOCAP/data/Ses04F_script02_2_M047.wav,neutral,Ses04,M,1.98
Ses04F_impro08_M012,/mnt/ddn/kyudan/IEMOCAP/data/Ses04F_impro08_M012.wav,neutral,Ses04,M,5.98
Ses01F_impro05_M008,/mnt/ddn/kyudan/IEMOCAP/data/Ses01F_impro05_M008.wav,neutral,Ses01,M,1.82
Ses01F_impro06_M008,/mnt/ddn/kyudan/IEMOCAP/data/Ses01F_impro06_M008.wav,neutral,Ses01,M,2.09
Ses01M_script01_2_M007,/mnt/ddn/kyudan/IEMOCAP/data/Ses01M_script01_2_M007.wav,neutral,Ses01,M,2.52
Ses02F_script01_1_F027,/mnt/ddn/kyudan/IEMOCAP/data/Ses02F_script01_1_F027.wav,neutral,Ses02,F,4.403
Ses05F_impro05_M025,/mnt/ddn/kyudan/IEMOCAP/data/Ses05F_impro05_M025.wav,neutral,Ses05,M,4.95
Ses03F_script03_2_M009,/mnt/ddn/kyudan/IEMOCAP/data/Ses03F_script03_2_M009.wav,neutral,Ses03,M,2.7
